Name,Cuisine,URL
Beast's Poutine & Wings (Don Mills),Wings;American;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/beasts-poutine-%26-wings-don-mills/Kvk-zC0mROSUE3-ygWEHkA
Beer N Wings Sports Grill,Bar Food;Wings,https://www.ubereats.com/en-CA/toronto/food-delivery/beer-n-wings-sports-grill/UN1LUms-SFGpogKAzcvGDg
Beiteddine Lebanese Restaurant,Middle Eastern;Salads;Sandwich,https://www.ubereats.com/en-CA/toronto/food-delivery/beiteddine-lebanese-restaurant/cfPEu8GtQdSahGehRlN2xA
Bella's Lechon,Asian;Filipino,https://www.ubereats.com/en-CA/toronto/food-delivery/bellas-lechon/2z8DfuKVTxCeUjiacr7-Ow
Belle Restaurant,Mediterranean,https://www.ubereats.com/en-CA/toronto/food-delivery/belle-restaurant/lBzj1bGMQD-hgPdYK70u9g
Betta Jerk,Caribbean;Jamaican;Chicken,https://www.ubereats.com/en-CA/toronto/food-delivery/betta-jerk/KuCBAiwcRceihaUE4zcthw
Big Bone BBQ & Wicked Wings Maple (Keele & Major MacKenzie),BBQ;Canadian,https://www.ubereats.com/en-CA/toronto/food-delivery/big-bone-bbq-%26-wicked-wings-maple-keele-%26-major-mackenzie/K7OaqZf-Q3CH4ivm42xMbA
Big Boy's Burrito,Mexican;Tex Mex,https://www.ubereats.com/en-CA/toronto/food-delivery/big-boys-burrito/qdTWOdq5Rrydsl9mv_-IEw
Big Slice (St. Clair & Dufferin),Pizza;Italian,https://www.ubereats.com/en-CA/toronto/food-delivery/big-slice-st-clair-%26-dufferin/dqHtAfDlQAefGWm2GAtYsA
Bihari Kabab House,Indian;Indian Curry;Vegan,https://www.ubereats.com/en-CA/toronto/food-delivery/bihari-kabab-house/QN2stSpURbeQv-l4fXti5w
Blondies Pizza,Italian;Fast Food;Pizza,https://www.ubereats.com/en-CA/toronto/food-delivery/blondies-pizza/rP6W_FSLQ4CUZjL5RXefMQ
Blue Elephant,Thai;Asian;Asian Fusion,https://www.ubereats.com/en-CA/toronto/food-delivery/blue-elephant/DdwZ0w-2S5WEsPoLCDDtQQ
Blue River Pizza & More,Pizza;American;Italian,https://www.ubereats.com/en-CA/toronto/food-delivery/blue-river-pizza-%26-more/3FjmnlBZSiCz8qgQZ8E6Xw
Bocados Bake Shop (Queen St. W),Desserts;Pastry;Comfort Food,https://www.ubereats.com/en-CA/toronto/food-delivery/bocados-bake-shop-queen-st-w/U0eQ-RL4SiyTXLR-uMRhRw
Bombay Zone (427 Kennedy Rd),Indian;Vegetarian;Asian,https://www.ubereats.com/en-CA/toronto/food-delivery/bombay-zone-427-kennedy-rd/vr-NwJxzTriuxOVE_S4XTg
Bombay Zone Street Food,Indian;South Asian,https://www.ubereats.com/en-CA/toronto/food-delivery/bombay-zone-street-food/NxokHXXfQoSJeb6_xUV6_w
Boneyard Grill (Vaughan),Burgers;BBQ,https://www.ubereats.com/en-CA/toronto/food-delivery/boneyard-grill-vaughan/JVwYXGD3Rke1lmp09yWQQQ
Booster Juice (4525 Kingston Road),Healthy;Juice Bars;Sandwich,https://www.ubereats.com/en-CA/toronto/food-delivery/booster-juice-4525-kingston-road/TLgmmMDZSFS44qh4DEIQYw
Booster Juice (80 Courtneypark Drive East),Juice and Smoothies;Breakfast and Brunch;Vegetarian,https://www.ubereats.com/en-CA/toronto/food-delivery/booster-juice-80-courtneypark-drive-east/Mpc2wgdRSByQkOpmkbjfAw
Boston Pizza (Carlson Ct & Attwell Dr),Pizza;Burgers;Wings,https://www.ubereats.com/en-CA/toronto/food-delivery/boston-pizza-carlson-ct-%26-attwell-dr/QHKiKY89QBG8HIYqkOVSRA
Boston Pizza (Morningside & Sheppard),Burgers;Pizza;Comfort Food,https://www.ubereats.com/en-CA/toronto/food-delivery/boston-pizza-morningside-%26-sheppard/k2nQh6B7SHuYFvGEKcab3A
Bourbon St. Grill (Queensway),Chinese;Asian;Asian Fusion,https://www.ubereats.com/en-CA/toronto/food-delivery/bourbon-st-grill-queensway/akij0rw3RziTg3bM32YMjg
Bourbon St. Grill (Vaughan Mills),Chinese;Asian;Fast Food,https://www.ubereats.com/en-CA/toronto/food-delivery/bourbon-st-grill-vaughan-mills/98SWUK8KSj6Tc-xkhBuzEw
Bourbon St. Grill (Woodbine),Burgers;American;Sandwiches,https://www.ubereats.com/en-CA/toronto/food-delivery/bourbon-st-grill-woodbine/fl0hJ1PeSciuBBHVNNhq3Q
Box Convenience,Comfort Food;Street Food;Desserts,https://www.ubereats.com/en-CA/toronto/food-delivery/box-convenience/3dbs5wyNS16D5JTFf7ZxSA
Brasil Stone Grill,Brazilian;South American;Portuguese,https://www.ubereats.com/en-CA/toronto/food-delivery/brasil-stone-grill/EYth7AFjTt6dtls8rFB6Yw
