(43.6238345, -79.5045715)
(43.7351682, -79.6059027)
(43.65527459999999, -79.4167267)
(43.681228, -79.592437)
(43.65381929999999, -79.40149819999999)
(43.773573, -79.182994)
(43.731391, -79.60012)
(43.6567455, -79.380484)
(43.771493, -79.252895)
(43.648362, -79.529459)
(43.6571375, -79.402611)
(43.678689, -79.346869)
(43.6595161, -79.38489919999999)
(43.6452332, -79.5325079)
(43.77543, -79.1789256)
(43.65585979999999, -79.45563159999999)
(43.656063, -79.357131)
(43.786581, -79.275575)
(43.647926, -79.529298)
(43.7737245, -79.34067379999999)
(43.665357, -79.468016)
(43.835112, -79.069537)
(43.787043, -79.2573803)
(43.69714099999999, -79.54396710000002)
(43.6966135, -79.5437649)
(43.680632, -79.2845385)
(43.6895632, -79.47665049999999)
(43.7415682, -79.261087)
(43.688496, -79.270134)
(43.736214, -79.307371)
(43.660196, -79.434624)
(43.760212, -79.411495)
(43.779066, -79.365107)
(43.71521779999999, -79.7225091)
(43.8551296, -79.4371599)
(43.8355842, -79.08731019999999)
(43.7749675, -79.2570302)
(43.7206319, -79.6000253)
(43.7068948, -79.5051253)
(43.660228599999996, -79.4798078)
(43.6540622, -79.40147859999999)
(43.6607361, -79.3423123)
(43.653677, -79.39502999999999)
(43.7764806, -79.4156165)
(43.575192, -79.607422)
(43.736183, -79.420184)
(43.650337, -79.380783)
(43.79224, -79.418079)
(43.657082, -79.447578)
(43.600565, -79.505599)
(43.731608, -79.418981)
(43.6626, -79.332683)
(43.65150413817162, -79.38265599101618)
(43.68121, -79.426477)
(43.672064, -79.385837)
(43.771418, -79.622205)
(43.709883, -79.653444)
(43.779429272544434, -79.58815313081932)
(43.6589114, -79.44104639999999)
(43.6449896, -79.3916949)
(43.660524, -79.378927)
(43.6514272, -79.47613369999999)
(43.770931, -79.278275)
(43.585481, -79.645663)
(43.769778, -79.412918)
(43.70761, -79.395866)
(43.76947920000001, -79.55393409999999)
(43.63101649999999, -79.6265978)
(43.61447, -79.488669)
(43.6679551, -79.3856634)
(43.625243, -79.567688)
(43.6704441, -79.3914061)
(43.5978634, -79.5946016)
(43.7078904, -79.3433563)
(43.776702, -79.234533)
(43.7698, -79.5526)
(43.6318642, -79.53063949999999)
(43.654379, -79.402228)
(43.772721, -79.321499)
(43.8114541, -79.2433088)
(43.76281809999999, -79.2091176)
(43.6538573, -79.3960762)
(43.641689, -79.447137)
(43.644059, -79.40331)
(43.8058513, -79.4209369)
(43.6385565, -79.6259097)
(43.7078904, -79.3433563)
(43.5921223, -79.6666132)
(43.5527749, -79.5840918)
(43.5994406, -79.7132567)
(43.7189717, -79.6375039)
(43.672696, -79.319486)
(43.661072, -79.382759)
(43.665621, -79.473477)
(43.604034, -79.535821)
(43.7784777, -79.4149908)
(43.80656339999999, -79.47306909999999)
(43.703539, -79.503764)
(43.6662744, -79.4853548)
(43.59914939999999, -79.6114436)
(43.7694212, -79.184524)
(43.7696453, -79.5213091)
(43.8470824, -79.5356628)
(43.734811, -79.55903)
(43.668421, -79.342507)
(43.733488, -79.266418)
(43.704176, -79.504615)
(43.709696, -79.248036)
(43.59477, -79.533824)
(43.757523, -79.238832)
(43.745336, -79.293778)
(43.591647, -79.57578)
(43.653192, -79.573118)
(43.727326, -79.265896)
(43.7186056, -79.4553612)
(43.8146311, -79.2932514)
(43.63101649999999, -79.6265978)
(43.626964, -79.500535)
(43.649054, -79.391654)
(43.8916147, -79.4412021)
(43.777501, -79.414736)
(43.777407, -79.41462)
(43.81444948150171, -79.29439484727618)
(43.6625909, -79.4035401)
(43.8142832, -79.2947133)
(43.597075, -79.523376)
(43.7211675, -79.45583429999999)
(43.6986605, -79.5127163)
(43.710641, -79.362253)
(43.7043846, -79.6441474)
(43.6390827, -79.4460771)
(43.65947190000001, -79.366416)
(43.647779, -79.395374)
(43.7541178, -79.3579634)
(43.811731, -79.454303)
(43.851878, -79.522317)
(43.792583, -79.238905)
(43.82154310831976, -79.245468181699)
(43.674492, -79.35693739999999)
(43.62737560000001, -79.6290245)
(43.701615, -79.297177)
(43.7919866, -79.54710659999999)
(43.613324, -79.489239)
(43.762482, -79.226021)
(43.6546221, -79.645579)
(43.6686687, -79.39543019999999)
(43.7416936, -79.58437280000001)
(43.732523, -79.419806)
(43.816003, -79.323101)
(43.789918, -79.446624)
(43.661831, -79.425334)
(43.651395, -79.476206)
(43.67165, -79.378245)
(43.7984738, -79.31821269999999)
(43.738404, -79.606143)
(43.7117, -79.5348)
(43.67646, -79.358532)
(43.683786, -79.320637)
(43.724615, -79.253484)
(43.713702, -79.630936)
(43.704958, -79.452285)
(43.6782, -79.44344)
(43.656936, -79.453242)
(43.633422, -79.54277)
(43.667988, -79.439137)
(43.602423, -79.498818)
(43.738999, -79.239878)
(43.751992, -79.544704)
(43.714039, -79.334223)
(43.6685, -79.3403)
(43.6298635, -79.5173391)
(43.757294, -79.514073)
(43.715757, -79.50786)
(43.8508, -79.5343)
(43.6403589, -79.4237866)
(43.699838, -79.475491)
(43.67221909999999, -79.4679154)
(43.77337199999999, -79.2818254)
(43.768338, -79.1883)
(43.717583, -79.570257)
(43.806655, -79.221909)
(43.811013, -79.243439)
(43.780903, -79.23417)
(43.641573, -79.62976)
(43.75188, -79.260795)
(43.631553, -79.575166)
(43.689804, -79.348636)
(43.757441, -79.312548)
(43.785704, -79.352014)
(43.800522, -79.143717)
(43.653098, -79.375465)
(43.638869, -79.446427)
(43.648815, -79.396742)
(43.664573, -79.319296)
(43.758032, -79.465378)
(43.7986507, -79.2022418)
(43.778091, -79.308822)
(43.615742, -79.555996)
(43.6631, -79.5926)
(43.68175, -79.426921)
(43.7093, -79.2953)
(43.796664, -79.43039)
(43.774023, -79.530911)
(43.794282, -79.32994)
(43.728724, -79.285957)
(43.8083, -79.2675)
(43.707126, -79.397653)
(43.662191, -79.383785)
(43.732875, -79.404232)
(43.761871, -79.411094)
(43.688099, -79.393179)
(43.650907, -79.378303)
(43.664419, -79.384557)
(43.754089, -79.357989)
(43.70474249999999, -79.3750635)
(43.7778404, -79.4147699)
(43.687335, -79.393969)
(43.7615867, -79.2802409)
(43.708618, -79.295683)
(43.6538341, -79.40154840000001)
(43.6538341, -79.40154840000001)
(43.8554914, -79.5014703)
(43.849181, -79.323321)
(43.516824, -79.688812)
(43.7006951, -79.7137826)
(43.7975158, -79.4268149)
(43.643543, -79.376026)
(43.82813141184436, -79.53589494101448)
(43.741694, -79.584373)
(43.8559433, -79.3040551)
(43.7447453, -79.29595119999999)
(43.84079, -79.428213)
(43.636475, -79.690546)
(43.860529, -79.312339)
(43.83558559999999, -79.253969)
(43.8279969, -79.5393636)
(43.579981, -79.648637)
(43.801134, -79.199365)
(43.656222, -79.399808)
(43.7801785, -79.41640799999999)
(43.7829008, -79.25277969999999)
(43.715389, -79.260558)
(43.708872, -79.453919)
(43.711072, -79.535156)
(43.847059, -79.45986)
(43.7603729, -79.4111154)
(43.7947139, -79.2403373)
(43.8443685, -79.5596199)
(43.73276180000001, -79.4875914)
(43.642138, -79.37579)
(43.776481, -79.415616)
(43.6486829, -79.3973288)
(43.776406, -79.415079)
(43.666114, -79.407229)
(43.74320939999999, -79.3047844)
(43.794384, -79.240118)
(43.7530903, -79.541705)
(43.7447453, -79.29595119999999)
(43.6717553, -79.3234769)
(43.767389, -79.228919)
(43.6965572, -79.6548155)
(43.668388, -79.38928)
None
(43.613659, -79.489357)
(43.811995, -79.482209)
(43.680548766488165, -79.28498975088863)
(43.719699, -79.457088)
(43.75645, -79.518984)
(43.68210979999999, -79.4684161)
(43.5762612, -79.6453293)
(43.848714, -79.360772)
(43.773359, -79.62539)
(43.6322029, -79.5438516)
(43.6493753, -79.6615253)
(43.656665, -79.399195)
(43.785195, -79.477692)
(43.66759, -79.4897317)
(43.83459209999999, -79.5207358)
(43.5898106, -79.648193)
(43.774, -79.4924)
(43.8228064, -79.11144589999999)
(43.77020419999999, -79.500486)
(43.70024, -79.637544)
(43.7332699, -79.4514346)
(43.649634, -79.483134)
(43.637253, -79.691293)
(43.688997, -79.2970378)
(43.677844, -79.349141)
(43.6382366, -79.62200519999999)
(43.6507038, -79.52738959999999)
(43.608168, -79.696817)
(43.8460563, -79.5563452)
(43.79023280000001, -79.1956623)
(43.84344, -79.408072)
(43.681616, -79.473465)
(43.8663759, -79.2835441)
(43.736278, -79.307434)
(43.747328, -79.714595)
(43.7202951, -79.59987799999999)
(43.710811, -79.398864)
(43.651809, -79.408937)
(43.655265, -79.4026203)
(43.73978, -79.434247)
(43.62340869999999, -79.5124198)
(43.6169866, -79.4879188)
(43.795872, -79.422284)
(43.638948, -79.417091)
(43.621964, -79.481971)
(43.640077, -79.538032)
(43.7886011, -79.5482962)
(43.678433, -79.390147)
(43.792457, -79.444736)
(43.73954080000001, -79.7123801)
(43.70964730000001, -79.24952189999999)
(43.822806, -79.111446)
(43.681291, -79.47323)
(43.671964, -79.419326)
(43.6467774, -79.4196403)
(43.7659173, -79.1916725)
(43.617411, -79.542319)
(43.727844, -79.403104)
(43.7447453, -79.29595119999999)
(43.625879, -79.504026)
(43.7447453, -79.29595119999999)
(43.7862417, -79.2754753)
(43.787535, -79.27057)
(43.828029, -79.097821)
(43.73661994900558, -79.30810905228445)
(43.820015, -79.114763)
(43.5524626, -79.58451889999999)
(43.7478, -79.6987)
(43.664937, -79.412973)
(43.770472, -79.412988)
(43.6068265, -79.64908539999999)
(43.665279, -79.468762)
(43.667192, -79.487333)
(43.669609, -79.482264)
(43.809255, -79.269605)
(43.8767094, -79.28582)
(43.7984738, -79.31821269999999)
(43.7779901, -79.3440914)
(43.821573, -79.111907)
(43.692318, -79.440918)
(43.80884, -79.549727)
(43.847303, -79.535043)
(43.772917, -79.321447)
(43.786536, -79.557073)
(43.7739, -79.4923)
(43.554134, -79.582549)
(43.594491, -79.533621)
(43.673859, -79.469734)
(43.773213, -79.321159)
(43.6482827, -79.3874099)
(43.807446, -79.357225)
(43.772917, -79.321447)
(43.7364942, -79.5644926)
(43.72832349999999, -79.4805143)
(43.5542891, -79.58315929999999)
(43.6606313, -79.5822484)
(43.6710251, -79.3282194)
(43.76479980000001, -79.489899)
(43.6857008, -79.5235907)
(43.8622295, -79.4863402)
(43.69704249999999, -79.44291860000001)
