(43.652588, -79.384128)
(43.594722, -79.53381)
(43.75914, -79.410536)
(43.656178, -79.651009)
(43.665638, -79.387712)
(43.74783, -79.384318)
(43.644909, -79.385536)
(43.688544, -79.414694)
(43.669031, -79.337905)
(43.625835, -79.504471)
(43.665192, -79.384715)
(43.708232, -79.389663)
(43.65007, -79.39147)
(43.604369, -79.590209)
(43.760212, -79.411491)
(43.652619, -79.397519)
(43.645443, -79.41169)
(43.642429, -79.382916)
(43.64811, -79.390727)
(43.681275, -79.592572)
(43.778308, -79.414997)
(43.658802, -79.382424)
(43.703579, -79.414368)
(43.69517, -79.450186)
(43.64481, -79.393578)
(43.647507, -79.400878)
(43.655841, -79.393642)
(43.80916, -79.423512)
(43.656565, -79.380557)
(43.654318, -79.402178)
(43.679192, -79.344368)
(43.657259, -79.376093)
(43.64403, -79.633726)
(43.64481, -79.393578)
(43.757504, -79.46628)
(43.647518, -79.40087)
(43.669345, -79.335901)
(43.647923, -79.401062)
(43.734061, -79.420292)
(43.670391, -79.394722)
(43.657289, -79.376144)
(43.639242, -79.444607)
(43.768324, -79.386364)
(43.678688, -79.34687)
(43.64743, -79.386772)
(43.647618, -79.391901)
(43.655098, -79.416032)
(43.646383, -79.398008)
(43.656091, -79.357023)
(43.641043, -79.378871)
(43.682195, -79.39178)
(43.659167, -79.385162)
(43.655249, -79.386545)
(43.76006, -79.412106)
(43.552787, -79.585002)
(43.646378, -79.419838)
(43.758629, -79.466142)
(43.658723, -79.349335)
(43.708, -79.375816)
(43.6651, -79.410842)
(43.625848, -79.630721)
(43.735239, -79.420083)
(43.656816, -79.4071)
(43.726987, -79.343683)
(43.64267, -79.629217)
(43.638336, -79.380249)
(43.660233, -79.479814)
(43.645352, -79.391898)
(43.657541, -79.383873)
(43.610524, -79.583732)
(43.655079, -79.385291)
(43.663872, -79.417969)
(43.663926, -79.41739)
(43.791593, -79.417911)
(43.649465, -79.366079)
(43.662156, -79.366735)
(43.778276, -79.414922)
(43.639422, -79.443701)
(43.661705, -79.379112)
(43.656733, -79.364717)
(43.705723, -79.504196)
(43.696615, -79.446876)
(43.652697, -79.398715)
(43.665188, -79.468622)
(43.665598, -79.470858)
(43.654872, -79.401592)
(43.660731, -79.342354)
(43.668895, -79.386568)
(43.651443, -79.476059)
(43.660418, -79.378936)
(43.641449, -79.380158)
(43.664167, -79.416428)
(43.585498, -79.645666)
(43.76981, -79.41275)
(43.655769, -79.393974)
(43.648689, -79.397202)
(43.707594, -79.395874)
(43.637404, -79.624455)
(43.654305, -79.399132)
(43.653439, -79.394592)
(43.654918, -79.648572)
(43.703943, -79.374536)
(43.648133, -79.37952)
(43.623799, -79.512364)
(43.664402, -79.368225)
(43.651768, -79.404968)
(43.598058, -79.59449)
(43.736183, -79.420181)
