Name,Cuisine,URL
Chai Pochana,spicy;meat;salad;juice-smoothie;soup;noodles,https://www.foodora.ca/restaurant/s2at/chai-pochana
Chang & Huang Thai Restaurant,fish;meat;soup;noodles;asian;thai,https://www.foodora.ca/restaurant/s6vu/chang-huang-thai-restaurant
Charidise,juice-smoothie;noodles;dessert;bubble;tea,https://www.foodora.ca/restaurant/s5ly/charidise
Charlie's Caribbean Cuisine,curry;fish;meat;noodles;asian;seafood;caribbean,https://www.foodora.ca/restaurant/s3un/charlie-s-caribbean-cuisine
Charlie's Mac & Cheese,pasta;fried;chicken;poutine;poutines;american,https://www.foodora.ca/restaurant/s4es/charlie-s-mac-cheese
Chaska - Bay,curry;fish;meat;indian,https://www.foodora.ca/restaurant/s6it/chaska-bay
Chaska - Mississauga,curry;fish;meat;indian,https://www.foodora.ca/restaurant/s6fo/chaska-mississauga
Chef Gourmet,meat;middle;eastern,https://www.foodora.ca/restaurant/s2zp/chef-gourmet
Chef Harwash,fries;meat;soup;dessert;breakfast;middle;eastern,https://www.foodora.ca/restaurant/s7pb/chef-harwash
Chew Chew's Diner,fish;fries;meat;salad;poutine;breakfast;burgers,https://www.foodora.ca/restaurant/s2hl/chew-chew-s-diner
Chi Asian Tapas,soup;noodles;dim;sum;chinese;seafood,https://www.foodora.ca/restaurant/s4om/chi-asian-tapas
ChiChop Taiwanese Grill & Fried,meat;soup;asian,https://www.foodora.ca/restaurant/s1qq/chichop-vendor
Chiang Mai,vegan;curry;meat;salad;juice-smoothie,https://www.foodora.ca/restaurant/s9sy/chiang-mai
Chickee Kone - Dundas Square,sandwiches;american,https://www.foodora.ca/restaurant/s3yy/chickee-kone-dundas-square
Chicken Squared,fries;meat;salad;wrap-burritos;burgers;american,https://www.foodora.ca/restaurant/s4ki/chicken-squared
Chin Chin Street Side Kitchen,halal;gluten;free;meat;salad;soup;wrap-burritos,https://www.foodora.ca/restaurant/s3dp/chin-chin-street-side-kitchen
Chinese Dumpling House - Mississauga,dumplings;meat;soup;asian;chinese,https://www.foodora.ca/restaurant/s0kx/chinese-dumpling-house-mississauga
Chinese Dumplings,dumplings;fingerfood;home;made;asian,https://www.foodora.ca/restaurant/s0tp/chinese-dumplings
Chinese Gourmet Express,spicy;meat;soup;noodles;family;style;asian,https://www.foodora.ca/restaurant/s3kf/gourmet-express
Chinese Traditional Bun,home;made;asian;chinese,https://www.foodora.ca/restaurant/s4tt/chinese-traditional-bun
Chop Chop,dumplings;chinese,https://www.foodora.ca/restaurant/s1dc/chop-chop
Chowon Family Restaurant,meat;korean,https://www.foodora.ca/restaurant/s9ce/chowon-family-restaurant
Chuan Garden,meat;soup;noodles;asian;chinese,https://www.foodora.ca/restaurant/s2um/chuan-garden
Church's Chicken - Danforth,meat;fried;chicken;american,https://www.foodora.ca/restaurant/s6pz/church-s-chicken-danforth
Church's Chicken - Yonge,meat;fried;chicken;american,https://www.foodora.ca/restaurant/s9te/church-s-chicken-yonge
Churrasco Portugril,gluten;free;fries;meat;salad;soup;wrap-burritos,https://www.foodora.ca/restaurant/s4tp/churrasco-portugril
Churrasco of St. Clair,spicy;fries;meat;canadian;sandwiches,https://www.foodora.ca/restaurant/s9eq/churrasco-of-st-clair
Churro Burger - Pape (A Jackpot Brandz Kitchen),fingerfood;fries;american;burgers;canadian,https://www.foodora.ca/restaurant/s2yt/churro-burger-pape
Chutney's,spicy;curry;fish;meat;soup;dessert;seafood,https://www.foodora.ca/restaurant/s0ej/chutney-s
Cinnaholic - Danforth,vegan;dessert;bakery & cafe;american,https://www.foodora.ca/restaurant/s3ws/cinnaholic-danforth
Clarence Square Restaurant And Bar,meat;fried;chicken;pizza;vegetarian;american,https://www.foodora.ca/restaurant/s4wf/clarence-square-restaurant-and-bar
Clarence Square Restaurant and Bar - Queen,meat;fried;chicken;pizza;vegetarian;american,https://www.foodora.ca/restaurant/s8ep/clarence-square-restaurant-and-bar-queen
Cluck Clucks Chicken & Waffle - Esplanade,fried;chicken;american,https://www.foodora.ca/restaurant/s5pq/cluck-clucks-chicken
CoCo Fresh Tea & Juice - Bloor,juice-smoothie;dessert;bubble;tea;healthy;food,https://www.foodora.ca/restaurant/s2gq/coco-fresh-tea-juice-bloor
CoCo Fresh Tea & Juice - Yonge & Gerrard,juice-smoothie;bubble;tea;healthy;food,https://www.foodora.ca/restaurant/s4ts/coco-fresh-tea-juice-vendor-1
Coco Fresh Tea & Juice - Don Mills,juice-smoothie;bubble;tea;asian;healthy;food,https://www.foodora.ca/restaurant/s4de/coco-fresh-tea-juice-don-mills
Coco Fresh Tea & Juice - North York,juice-smoothie;asian,https://www.foodora.ca/restaurant/s0xq/coco-fresh-tea-juice-north-york
Coco Rice Thai,meat;asian;thai,https://www.foodora.ca/restaurant/s2ix/coco-rice-thai
Cocoa Latte Cafe,salad;juice-smoothie;soup;bakery & cafe,https://www.foodora.ca/restaurant/s2nz/cocoa-latte-cafe
Coffee Island,fingerfood;breakfast;bakery & cafe,https://www.foodora.ca/restaurant/s9wz/coffee-island
Colaba Junction,spicy;fingerfood;curry;meat;noodles;asian,https://www.foodora.ca/restaurant/s0xv/colaba-junction-vendor
College Falafel,falafel;meat;salad;sandwiches;vegetarian,https://www.foodora.ca/restaurant/s3gx/college-falafel
Completo,fingerfood;sandwiches;latin;american,https://www.foodora.ca/restaurant/s2me/completo
Copper Branch - Bathurst,gluten;free;vegan;poutine;poutines;breakfast,https://www.foodora.ca/restaurant/s9yd/copper-branch-bathurst
Copper Branch - Bay,poutine;poutines;breakfast;burgers;sandwiches,https://www.foodora.ca/restaurant/s0mr/copper-branch-bay
Copper Branch - North York,soup;breakfast;burgers;sandwiches;healthy;food,https://www.foodora.ca/restaurant/s4di/copper-branch-north-york
Costa Verde B.B.Q. & Portuguese Grill House,fish;fries;meat;salad;soup;bbq;dessert;family;style,https://www.foodora.ca/restaurant/s4cz/costa-verde-b-b-q-portuguese-grill-house
Cottage Pizza (Lamzy),fingerfood;fries;meat;burgers;middle;eastern,https://www.foodora.ca/restaurant/s2ku/cottage-lamzy
Craque de Crème,french;bakery & cafe,https://www.foodora.ca/restaurant/s3es/craque-de-creme
Crave Desserts,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s3ox/crave-desserts
Crave Desserts - Queen,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s8yp/crave-desserts-queen
Crazy Burrito,wrap-burritos;mexican,https://www.foodora.ca/restaurant/s8fi/crazy-burrito
Crazy Wings,fries;meat;bbq;canadian;american,https://www.foodora.ca/restaurant/s4xd/crazy-wings
Crepe Delicious,pancakes-crépes;dessert;healthy;food;bakery & cafe,https://www.foodora.ca/restaurant/s7hm/crepe-delicious
Crepe Delicious - Queensway,pancakes-crépes;dessert;healthy;food;bakery & cafe,https://www.foodora.ca/restaurant/s3kk/crepe-delicious-queensway
Crusted Candy,bakery & cafe;american,https://www.foodora.ca/restaurant/t8ia/crusted-candy
Crystal Thani,fish;meat;family;style;vegetarian;thai,https://www.foodora.ca/restaurant/s0va/crystal-thani
Crystal Thani Vegan Vegetarian,vegan;curry;meat;salad;soup;noodles;dessert,https://www.foodora.ca/restaurant/t1vi/crystal-thani-vegan-vegetarian
Cuda's Tap & Grill,fish;meat;pasta;salad;seafood;canadian,https://www.foodora.ca/restaurant/s0ny/cuda-s-tap-grill
Cultures - Dundas/University,salad;healthy;food,https://www.foodora.ca/restaurant/s0tl/cultures-dundas-university
Cultures - Mississauga,vegan;meat;salad;juice-smoothie;soup,https://www.foodora.ca/restaurant/t5wi/cultures-mississauga
Cumin Fine Indian Kitchen,indian,https://www.foodora.ca/restaurant/s7hq/cumin-fine-indian-kitchen
Cuppa Tea,bakery & cafe;asian,https://www.foodora.ca/restaurant/s8yx/cuppa-tea
Cyprus Salads - North York,salad;greek;mediterranean;vegetarian;healthy;food,https://www.foodora.ca/restaurant/s8pu/cyprus-salads-north-york
Cyprus Salads Co.,vegan;salad;greek;mediterranean;vegetarian,https://www.foodora.ca/restaurant/s5gf/cyprus-salads-co
D Spot Dessert Cafe Etobicoke,meat;pancakes-crépes;dessert;poutine,https://www.foodora.ca/restaurant/s1oa/d-spot-dessert-cafe-etobicoke
D Spot Dessert Cafe Toronto,meat;pancakes-crépes;dessert;poutine,https://www.foodora.ca/restaurant/s4np/d-spot-dessert-cafe-toronto
Da Rosa Cafe and Restaurant,meat;portuguese,https://www.foodora.ca/restaurant/s4jj/da-rosa-cafe-and-restaurant
Dagu Rice Noodle - Dundas,noodles;asian,https://www.foodora.ca/restaurant/s0pg/dagu-rice-noodle-dundas
Dagu Rice Noodle - Mississauga,noodles;asian,https://www.foodora.ca/restaurant/s0vf/dagu-rice-noodle-mississauga
Dai Bi Chay,meat;salad;juice-smoothie;soup;noodles,https://www.foodora.ca/restaurant/s7iw/dai-bi-chay
Daily Press Juicery,juice-smoothie;healthy;food,https://www.foodora.ca/restaurant/a2fp/dailypressjuicery
Dainties Macaron,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s4ss/dainties-macaron
Dakgogi,meat;fried;chicken;korean,https://www.foodora.ca/restaurant/s9va/dakgogi
Dal Moro's Fresh Pasta To Go - Square One,meat;pasta;italian,https://www.foodora.ca/restaurant/s3zk/dal-moro-s-fresh-pasta-to-go-square-one
Dal Moro's Fresh Pasta To Go - Yonge & Eglinton,vegan;meat;pasta;italian,https://www.foodora.ca/restaurant/s3xm/dal-moro-s-fresh-pasta-to-go-yonge-eglinton
Dal Moro’s Fresh Pasta To Go - Yonge,meat;pasta;italian,https://www.foodora.ca/restaurant/s4fm/dal-moro-s-fresh-pasta-to-go
Danforth Dragon,dumplings;fingerfood;fish;meat;chinese,https://www.foodora.ca/restaurant/s8ay/danforth-dragon
Darbar Persian Grill,meat;salad;soup;middle;eastern,https://www.foodora.ca/restaurant/s5nq/darbar-persian-grill
Darvish Delivery,spicy;kebab;meat;mediterranean;middle;eastern,https://www.foodora.ca/restaurant/s9ci/darvish-delivery
Dasoni,dumplings;meat;soup;korean,https://www.foodora.ca/restaurant/s9gy/dasoni
Death in Venice Gelato West,vegan;ice;cream;bakery & cafe;italian,https://www.foodora.ca/restaurant/s4ig/death-in-venice-west
Dee - Thai Cuisine,meat;salad;soup;noodles;seafood;thai,https://www.foodora.ca/restaurant/s2lj/dee-thai-cuisine
Delhi Bistro,curry;fish;meat;salad;soup;dessert;seafood,https://www.foodora.ca/restaurant/s2en/2214-queen-st-east
Delina Restaurant,fish;meat;wrap-burritos;mediterranean,https://www.foodora.ca/restaurant/s0ao/delina-restaurant
Demen Bistro,meat;soup;noodles;asian;vegetarian;vietnamese,https://www.foodora.ca/restaurant/s2et/demen-bistro
Demi's Poutine - Pape (A Jackpot Brandz Kitchen),fingerfood;fries;juice-smoothie;burgers,https://www.foodora.ca/restaurant/s6jx/demi-s-poutine-pape
Demis Poutines - Jane St,fries;meat;salad;juice-smoothie;poutines,https://www.foodora.ca/restaurant/s2ge/demis-poutines-jane-st
Desi Bar & Grill,canadian,https://www.foodora.ca/restaurant/s3xa/desi-bar-grill
Dessert Lady Cafe & Bakery,home;made;salad;soup;dessert;family;style,https://www.foodora.ca/restaurant/s2ej/dessert-lady-cafe-bakery
Dessert feat. The Cheesecake Factory Bakery - Queensway,ice;cream;dessert;sandwiches;bakery & cafe,https://www.foodora.ca/restaurant/s2rf/dessert-feat-the-cheesecake-factory-bakery-queensway
Dim Sum House,dumplings;meat;asian;chinese,https://www.foodora.ca/restaurant/s1vq/dim-sum-house
Dim Sum King,dumplings;fish;asian;chinese,https://www.foodora.ca/restaurant/s0ve/dim-sum-king
Dim Sum Queen,dim;sum;asian;chinese,https://www.foodora.ca/restaurant/s0dp/dim-sum-queen
Dipped Donuts Inc,vegan;dessert;bakery & cafe,https://www.foodora.ca/restaurant/s8hl/dipped-donuts
Disgraceland,vegan;burgers;sandwiches;vegetarian,https://www.foodora.ca/restaurant/s6fc/disgraceland
District 34,meat;pasta;salad;seafood;mediterranean,https://www.foodora.ca/restaurant/t3zi/district-34
Diyijia,fries;fried;chicken;chinese;asian,https://www.foodora.ca/restaurant/s3ch/diyijia
Do It Right Halal,curry;meat;pasta;indian;pizza;middle;eastern,https://www.foodora.ca/restaurant/s0tx/do-it-right-halal
Do It Right Halal - Queen,curry;meat;pasta;indian;pizza;middle;eastern,https://www.foodora.ca/restaurant/s1qo/do-it-right-halal-queen
Dolce Bakery,juice-smoothie;dessert;italian;pizza;bakery & cafe,https://www.foodora.ca/restaurant/s5wr/dolce-moda
Dominion,canadian;american,https://www.foodora.ca/restaurant/s9he/dominion-on-queen
Don Don Izakaya,meat;pasta;salad;soup;fried;chicken;dessert,https://www.foodora.ca/restaurant/s1wq/don-don-izakaya
Don Franchesko,meat;pasta;salad;pizza;sandwiches;italian,https://www.foodora.ca/restaurant/s9fr/don-franchesko
Dong Gia Viet Thai,spicy;noodles;seafood;vegetarian;vietnamese,https://www.foodora.ca/restaurant/s8np/dong-gia-viet-thai
Donut Monster,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s2kp/donut-monster
Doralu's Diner,vegan;fries;meat;pancakes-crépes;breakfast,https://www.foodora.ca/restaurant/s0tn/doralu-s-diner
Double D's - Lakeshore,fingerfood;salad;dessert;italian;pizza;american,https://www.foodora.ca/restaurant/s8un/double-d-s-lakeshore
Dublin Calling,fries;british;burgers;pizza,https://www.foodora.ca/restaurant/s1bu/dublin-calling
Dufflet - Yonge,bakery & cafe;french,https://www.foodora.ca/restaurant/s8xm/dufflet-yonge
Dundas Shawarma,falafel;fries;salad;middle;eastern,https://www.foodora.ca/restaurant/s8ea/dundas-shawarma
Dundas Spring Garden,meat;soup;noodles;asian;chinese,https://www.foodora.ca/restaurant/s0tb/dundas-spring-garden
Durbar Indian Cuisine,meat;indian,https://www.foodora.ca/restaurant/s4pk/durbar-indian-cuisine
EAT BKK Thai Kitchen - Roncy,vegan;curry;meat;salad;soup;noodles;dessert,https://www.foodora.ca/restaurant/s2zw/eat-bkk-thai-kitchen-roncy
East Tea Can,halal;spicy;falafel;meat;salad;soup;middle;eastern,https://www.foodora.ca/restaurant/s0fd/east-tea-can
East of Brunswick,salad;american;burgers;canadian,https://www.foodora.ca/restaurant/s3kt/east-of-brunswick
Eat BKK Thai Kitchen,curry;spicy;thai,https://www.foodora.ca/restaurant/s2yp/eat-bkk-thai-kitchen
Eat BKK Thai Kitchen & Bar - North York,salad;soup;noodles;thai,https://www.foodora.ca/restaurant/s3le/eat-bkk-thai-kitchen-bar-north-york
Eat BKK Thai Kitchen - Annex Food Hall,curry;meat;soup;noodles;dessert;seafood,https://www.foodora.ca/restaurant/s0it/eat-bkk-thai-kitchen-annex-food-hall
Eat BKK Thai Kitchen - Queen,curry;meat;noodles;thai,https://www.foodora.ca/restaurant/s1ip/eat-bkk-thai-kitchen-queen
Eat BKK Thai Street Food - Queen West,curry;meat;noodles;thai,https://www.foodora.ca/restaurant/s4ee/eat-bkk-thai-street-food-queen-west
Eat Indian,spicy;indian,https://www.foodora.ca/restaurant/s4sb/amaya-restaurant-bayview
Efes Kebab House,salad;soup;mediterranean,https://www.foodora.ca/restaurant/s1vv/efes-kebab-house
Egglicious Cafe & Grill,fries;salad;juice-smoothie;wrap-burritos,https://www.foodora.ca/restaurant/t2bz/egglicious-cafe-grill
Egglington Grill,meat;bagel;sandwiches;breakfast,https://www.foodora.ca/restaurant/s0ef/egglington-grill
Eggsmart - Sherbourne,fries;meat;pancakes-crépes;salad;juice-smoothie,https://www.foodora.ca/restaurant/s3je/eggsmart-sherbourne
Ein-Stein Cafe Pub,fingerfood;poutine;poutines;burgers;american,https://www.foodora.ca/restaurant/s2xj/ein-stein-cafe-pub
El Venezolano,fingerfood;meat;juice-smoothie;soup;latin;american,https://www.foodora.ca/restaurant/s0zm/el-venezolano
Enat Buna,gluten;free;meat;salad;juice-smoothie;platters,https://www.foodora.ca/restaurant/s8vv/enat-buna
Estiatorio Soulas Modern Greek Cuisine,home;made;greek;mediterranean,https://www.foodora.ca/restaurant/s8gu/pan-on-the-danforth
Esto es Colombia,home;made;breakfast;seafood;latin;american,https://www.foodora.ca/restaurant/s8mw/esto-es-colombia
Extreme Pita - Brookfield Place,falafel;meat;salad;wrap-burritos;american,https://www.foodora.ca/restaurant/s9op/extreme-pita-brookfield-place
FAMO Sandwiches,meat;salad;sandwiches,https://www.foodora.ca/restaurant/s8dz/famo-sandwiches
FUEL + (Village),salad;juice-smoothie;soup;wrap-burritos,https://www.foodora.ca/restaurant/s9jm/fuel-village
FUEL + (York Mills),salad;juice-smoothie;soup;wrap-burritos,https://www.foodora.ca/restaurant/s0dr/fuel-york-mills
FUEL+ (Canary),salad;juice-smoothie;soup;wrap-burritos,https://www.foodora.ca/restaurant/s9bq/fuel-canary
Famoso Neapolitan Pizzeria - Annex,gluten;free;home;made;italian;mediterranean,https://www.foodora.ca/restaurant/s7uu/famoso-neapolitan-pizzeria-annex
Fancy Franks - Bloor,fingerfood;fries;american;canadian,https://www.foodora.ca/restaurant/p0kr/fancyfranks-bloor
Fancy Franks - College,fingerfood;fries;meat;asian;american,https://www.foodora.ca/restaurant/e5lk/fancyfranks-college
Fancy Franks - North York,fingerfood;fries;meat;dessert;american,https://www.foodora.ca/restaurant/s5zr/fancy-franks-north-york
Fancy Franks - Parliament,fingerfood;fries;meat;american,https://www.foodora.ca/restaurant/s5om/fancy-franks-parliament
Fancy Franks - Queen,fingerfood;fries;meat;dessert;american,https://www.foodora.ca/restaurant/n1am/fancyfranks-queen
Farm'r,vegan;fish;meat;salad;soup;vegetarian,https://www.foodora.ca/restaurant/s2yu/farmr
Farmacia Organic Health Bar,home;made;vegan;canadian;healthy;food,https://www.foodora.ca/restaurant/s8yn/farmacia-health-bar
Fat Bastard Burrito - Adelaide,spicy;latin;american;mexican;vegetarian,https://www.foodora.ca/restaurant/b7yi/fatbastard-adelaide
Fat Bastard Burrito - Bloor East,spicy;latin;american;vegetarian;mexican,https://www.foodora.ca/restaurant/s7yb/fat-bastard-burrito-bloor-east
Fat Bastard Burrito - Bloor West,spicy;latin;american;mexican;vegetarian,https://www.foodora.ca/restaurant/s4fx/fat-bastard-burrito-jane
Fat Bastard Burrito - Blue Jays Way,spicy;latin;american;vegetarian;mexican,https://www.foodora.ca/restaurant/s1cf/fat-bastard-burrito-blue-jays-way
Fat Bastard Burrito - College,spicy;latin;american;mexican;vegetarian,https://www.foodora.ca/restaurant/d1kt/fatbastard-college
Fat Bastard Burrito - Eglinton,meat;taco;wrap-burritos;bbq;seafood;mexican,https://www.foodora.ca/restaurant/s7mn/fat-bastard-burrito-eglinton
Fat Bastard Burrito - King W,spicy;latin;american;vegetarian;mexican,https://www.foodora.ca/restaurant/s4lg/fat-bastard-burrito-king-w
Fat Bastard Burrito - Queen W,spicy;latin;american;mediterranean;sandwiches,https://www.foodora.ca/restaurant/s1le/fat-bastard-queen-west
Fennel Organic Eatery,home;made;salad;juice-smoothie;soup,https://www.foodora.ca/restaurant/s9hi/fennel-organic-eatery
Fernando's Hideaway,fingerfood;latin;american;spanish;mexican,https://www.foodora.ca/restaurant/s7jm/accountfernando-s-hideaway
Figs & Olives Kitchen,halal;gluten;free;meat;salad;soup;wrap-burritos,https://www.foodora.ca/restaurant/s4vf/figs-olives-kitchen
Film Cafe,american;canadian;japanese;sandwiches,https://www.foodora.ca/restaurant/s6ue/eative-eatery
FineFood Productions,pancakes-crépes;soup;pierogis;healthy;food,https://www.foodora.ca/restaurant/s4yt/finefood-productions
Fionn MacCool's - Yonge Street,meat;pasta;burgers;american,https://www.foodora.ca/restaurant/s8mu/fionn-maccool-s-yonge-street
Five Points: Nashville Hot Chicken,american,https://www.foodora.ca/restaurant/s2oe/five-points-nashville-hot-chicken
Flame and Smoke,fries;salad;dessert;sandwiches;american,https://www.foodora.ca/restaurant/s9jh/flame-and-smoke-vendor
Fleets Food,meat;salad;wrap-burritos;dessert;sandwiches,https://www.foodora.ca/restaurant/s0ib/fleets-food
Flock - Adelaide,meat;salad;soup;dessert;american;vegetarian,https://www.foodora.ca/restaurant/s1az/flock-adelaide
Flock - Bloor,meat;salad;soup;dessert;burgers;canadian,https://www.foodora.ca/restaurant/s5ab/flock
Flock - Harbord,meat;salad;soup;dessert;vegetarian;healthy;food,https://www.foodora.ca/restaurant/s9mf/flock-harbord
Flock - MARS,salad;healthy;food,https://www.foodora.ca/restaurant/s9pq/flock-university
Flock - North York,salad;healthy;food,https://www.foodora.ca/restaurant/s0cz/flock-north-york
Flock - Richmond,meat;salad;soup;dessert;sandwiches;vegetarian,https://www.foodora.ca/restaurant/s2xs/flock-richmond
Focaccia Restaurant,meat;pasta;salad;soup;italian,https://www.foodora.ca/restaurant/s5ki/focaccia-restaurant
Follow the Wrap,falafel;fries;meat;salad;juice-smoothie;wrap-burritos,https://www.foodora.ca/restaurant/s5wa/follow-the-wrap
Follow the Wrap - North York,falafel;fries;meat;salad;juice-smoothie;wrap-burritos,https://www.foodora.ca/restaurant/s0tw/follow-the-wrap-north-york
Food Factor,halal;fries;salad;burgers,https://www.foodora.ca/restaurant/s5pe/food-factor
FoodBenders,fingerfood;american;sandwiches,https://www.foodora.ca/restaurant/q3qp/foodbenders
Foodtrip,fish;meat;soup;noodles;dessert;bubble;tea,https://www.foodora.ca/restaurant/s5lm/foodtrip
Formocha - Eglinton,juice-smoothie;asian,https://www.foodora.ca/restaurant/s4ml/formocha-eglinton
Four Four South Village Noodle Restaurant,meat;soup;noodles;asian,https://www.foodora.ca/restaurant/s8cc/four-four-south-village-noodle-restaurant
Fox and Fiddle,fries;wrap-burritos;british,https://www.foodora.ca/restaurant/s7ix/fox-and-fiddle
Fox and Fiddle - Don Mills,fingerfood;meat;wrap-burritos;burgers,https://www.foodora.ca/restaurant/s3ga/fox-and-fiddle-don-mills
Fox on John,fingerfood;meat;pub;fare;american,https://www.foodora.ca/restaurant/s0pu/fox-and-fiddle-john-st
Fran's - Victoria,home;made;american;breakfast;canadian,https://www.foodora.ca/restaurant/v7fl/frans-victoria
Frankie's Diner,fish;fries;meat;salad;wrap-burritos;dessert,https://www.foodora.ca/restaurant/s7ni/frankie-s-diner
Free Times Cafe,home;made;canadian;middle;eastern,https://www.foodora.ca/restaurant/s1kn/free-times-cafe
Fresco's Fish & Chips - Kensington,fries;seafood,https://www.foodora.ca/restaurant/s5bb/fresco-s-fish-chips-kensington
Fresh Cup,dessert;bubble;tea;asian,https://www.foodora.ca/restaurant/s1lk/fresh-cup
Fresh on Bloor,healthy;food;vegetarian,https://www.foodora.ca/restaurant/o2lp/fresh-on-bloor
Fresh on Crawford,poutine;poutines;vegetarian;healthy;food,https://www.foodora.ca/restaurant/k3fh/fresh-on-crawford
Fresh on Eglinton,gluten;free;vegan;healthy;food,https://www.foodora.ca/restaurant/s0qb/fresh-on-eglinton
Fresh on Front,vegan;salad;juice-smoothie;poutine;poutines,https://www.foodora.ca/restaurant/s8vi/fresh-on-front
Fresh on Spadina,vegan;salad;juice-smoothie;poutine;poutines,https://www.foodora.ca/restaurant/w2te/fresh-on-spadina
Freshed Right Salad and Juice Bar,salad;soup;healthy;food,https://www.foodora.ca/restaurant/s2yc/freshed-right-salad-and-juice-bar
Freshii - 140 Spadina,vegan;salad;juice-smoothie;wrap-burritos,https://www.foodora.ca/restaurant/s2lg/freshii-spadina
Freshii - Bay and Wellesley,salad;juice-smoothie;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s8ky/freshii-bay-and-wellesley
Freshii - Billy Bishop Way,healthy;food,https://www.foodora.ca/restaurant/s2xr/freshii-billy-bishop-way
Freshii - Bloor & Major,salad;juice-smoothie;soup;wrap-burritos,https://www.foodora.ca/restaurant/s2gy/freshii-bloor-major
Freshii - College,salad;juice-smoothie;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s2ld/freshii-college
Freshii - Finch,healthy;food,https://www.foodora.ca/restaurant/s4mo/freshii-finch
Freshii - Junction,salad;healthy;food,https://www.foodora.ca/restaurant/s6pq/freshii-junction
Freshii - King East,salad;healthy;food;vegetarian,https://www.foodora.ca/restaurant/s5ed/freshii-king-east
Freshii - Liberty Village,salad;soup;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s0ml/freshii-liberty-village
Freshii - Park Lawn,salad;soup;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s3ys/freshii-park-lawn
Freshii - St.Clair,healthy;food,https://www.foodora.ca/restaurant/s8wm/freshii-st-clair
Freshii - Stockyard Village,healthy;food,https://www.foodora.ca/restaurant/s8ig/freshii-stockyard-village
Freshii - The Beaches,salad;soup;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s0ab/freshii-the-beaches
Freshii - Yonge & Queens Quay E,salad;soup;wrap-burritos;healthy;food,https://www.foodora.ca/restaurant/s9ho/freshii-yonge-queens-quay-e
Freshii - Yorkville,salad;juice-smoothie;healthy;food,https://www.foodora.ca/restaurant/s8kq/freshii-yorkville
Friendly Thai - Leslieville,meat;asian;thai,https://www.foodora.ca/restaurant/s0vj/friendly-thai-leslieville
Fritou Chicken Mississauga,meat;fried;chicken;canadian,https://www.foodora.ca/restaurant/s7gh/fritou-chicken-mississauga
Full House Desserts,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s9ah/full-house-desserts
Funky Clucks,meat;fried;chicken;american,https://www.foodora.ca/restaurant/s6fs/funky-clucks
Funnel Cake Express,dessert;bakery & cafe,https://www.foodora.ca/restaurant/s8pa/funnel-cake-express
Fusaro's Italian Kitchen - Richmond St,italian;pizza;sandwiches,https://www.foodora.ca/restaurant/t9fl/fusaro-s-italian-kitchen-richmond-st
Fushimi Sushi,fish;meat;salad;soup;noodles;fried;chicken,https://www.foodora.ca/restaurant/s2is/fushimi-sushi
Fusilli,meat;pasta;juice-smoothie;pizza;seafood,https://www.foodora.ca/restaurant/s0by/fusilli
Fuwa Fuwa Japanese Pancakes - Bloor,pancakes-crépes;dessert;japanese;bakery & cafe,https://www.foodora.ca/restaurant/s5mw/fuwa-fuwa-japanese-pancakes-bloor
Fuwa Fuwa Japanese Pancakes - Yonge,pancakes-crépes;dessert;japanese;bakery & cafe,https://www.foodora.ca/restaurant/s3qq/fuwa-fuwa-japanese-pancakes-yonge
GREEK&CO - Queen,fingerfood;meat;poutine;poutines;greek,https://www.foodora.ca/restaurant/s7ay/greekandco-queen
Gabby's,fingerfood;fries;meat;burgers;american,https://www.foodora.ca/restaurant/q5ju/gabbys
Gangnam Korean Sushi,spicy;noodles;asian;korean,https://www.foodora.ca/restaurant/s5sg/gangnam-korean-sushi
GarfieldEATS,meat;american;canadian;italian;pizza,https://www.foodora.ca/restaurant/s3ss/garfieldeats
Gdous Chicken,fries;meat;salad;juice-smoothie;asian;seafood,https://www.foodora.ca/restaurant/s8vw/gdous-chicken
General Assembly,salad;vegetarian;pizza,https://www.foodora.ca/restaurant/s2jd/general-assembly
George's BBQ - Dundas E.,fingerfood;meat;bbq;burgers;mediterranean,https://www.foodora.ca/restaurant/s1wm/george-s-bbq-dundas-e
George's BBQ Chicken & Ribs - Pape (A Jackpot Brandz Kitchen),fingerfood;meat;bbq;burgers;sandwiches,https://www.foodora.ca/restaurant/s3uu/george-s-bbq-chicken
George's Greek Grill,fries;meat;salad;juice-smoothie;soup;wrap-burritos,https://www.foodora.ca/restaurant/s3jf/george-s-greek-grill
Ghazale - Bloor,spicy;mediterranean;middle;eastern,https://www.foodora.ca/restaurant/j6er/ghazale-bloor
Ghazale Restaurant,home;made;spicy;mediterranean;middle;eastern,https://www.foodora.ca/restaurant/s3ha/ghazale-restaurant
Ginger - Bloor & Yonge,home;made;noodles;soup;asian;vietnamese,https://www.foodora.ca/restaurant/s9md/ginger-bloor
